url,Prices,Model_Name
https://www.trocafone.com/vender/iphone/iphone-5s/37-iphone-5s-16gb-prateado,290,iPhone 5S 16GB Prateado
https://www.trocafone.com/vender/iphone/6/170-iphone-6-128gb-dourado,654,iPhone 6 128GB Dourado
https://www.trocafone.com/vender/iphone/iphone-5s/43-iphone-5s-64gb-prateado,321,iPhone 5S 64GB Prateado
https://www.trocafone.com/vender/iphone/iphone-5s/39-iphone-5s-16gb-dourado,290,iPhone 5S 16GB Dourado
https://www.trocafone.com/vender/samsung/galaxy-a7-2016/671-samsung-galaxy-a7-2016-rosa,275,Samsung Galaxy A7 2016 Rosa
https://www.trocafone.com/vender/samsung/galaxy-a7-2016/669-samsung-galaxy-a7-2016-preto,275,Samsung Galaxy A7 2016 Preto
https://www.trocafone.com/vender/samsung/galaxy-a7-2016/670-samsung-galaxy-a7-2016-dourado,275,Samsung Galaxy A7 2016 Dourado
https://www.trocafone.com/vender/samsung/galaxy-a7-2017/774-samsung-galaxy-a7-2017-rosa,336,Samsung Galaxy A7 2017 Rosa
https://www.trocafone.com/vender/samsung/galaxy-a7-2017/772-samsung-galaxy-a7-2017-preto,336,Samsung Galaxy A7 2017 Preto
https://www.trocafone.com/vender/samsung/galaxy-a7-2017/773-samsung-galaxy-a7-2017-dourado,336,Samsung Galaxy A7 2017 Dourado
https://www.trocafone.com/vender/samsung/a5/249-samsung-galaxy-a5-preto,128,Samsung Galaxy A5 Preto
https://www.trocafone.com/vender/samsung/a7/231-samsung-galaxy-a7-preto,231,Samsung Galaxy A7 Preto
https://www.trocafone.com/vender/samsung/a7/369-samsung-galaxy-a7-dourado,231,Samsung Galaxy A7 Dourado
https://www.trocafone.com/vender/samsung/a5/251-samsung-galaxy-a5-dourado,128,Samsung Galaxy A5 Dourado
https://www.trocafone.com/vender/samsung/a7/232-samsung-galaxy-a7-branco,231,Samsung Galaxy A7 Branco
https://www.trocafone.com/vender/samsung/a5/250-samsung-galaxy-a5-branco,128,Samsung Galaxy A5 Branco
